16243,TW_0062,해운대해수욕장,35.148972,129.170166,19944/20000,2020-07-15 11:50,20.35,21.39,19.31,1006.4,64,6,265.6,0.73,0.62,2020-07-15 오후 12:00:22
16277,TW_0062,해운대해수욕장,35.148972,129.170166,19910/20000,2020-07-15 17:50,20.44,21.48,20.33,1005.9,59,4.4,108.8,0.1,0.66,2020-07-15 오후 6:00:20
16311,TW_0062,해운대해수욕장,35.148972,129.170166,19997/20000,2020-07-15 23:50,20.41,21.5,20.45,1007.4,56,2.2,58.7,0.1,0.66,2020-07-16 오전 12:00:21
16345,TW_0062,해운대해수욕장,35.148972,129.170166,19976/20000,2020-07-16 5:50,20.25,20.73,20.51,1007.4,74,2.5,79.1,0.2,0.44,2020-07-16 오전 6:00:24
16379,TW_0062,해운대해수욕장,35.148972,129.170166,19942/20000,2020-07-16 11:50,20.87,20.46,21.82,1007.3,74,6.2,278.4,0.56,0.37,2020-07-16 오후 12:00:22
16413,TW_0062,해운대해수욕장,35.148972,129.170166,19908/20000,2020-07-16 17:45,21.19,20.33,21.65,1006.7,77,4.8,133.1,0.15,0.46,2020-07-16 오후 6:00:22
16447,TW_0062,해운대해수욕장,35.148972,129.170166,19875/20000,2020-07-16 23:50,21.18,21.27,20.66,1009,7,3.1,79,0.28,0.58,2020-07-17 오전 12:00:20
16475,TW_0062,해운대해수욕장,35.148972,129.170166,19980/20000,2020-07-17 5:50,20.99,19.94,20.26,1008.8,7,3.7,88.5,0.47,0.38,2020-07-17 오전 6:00:23
16503,TW_0062,해운대해수욕장,35.148972,129.170166,19946/20000,2020-07-17 11:50,21.04,19.98,22.58,1009.5,66,6.2,274.9,0.34,0.62,2020-07-17 오후 12:00:22
16537,TW_0062,해운대해수욕장,35.148972,129.170166,19912/20000,2020-07-17 17:50,21.48,20.22,22.63,1008.9,64,5.4,94,0.12,0.49,2020-07-17 오후 6:00:34
16571,TW_0062,해운대해수욕장,35.148972,129.170166,19998/20000,2020-07-17 23:50,21.68,19.99,21.1,1010.2,15,2.2,57.5,0.22,0.51,2020-07-18 오전 12:00:21
16605,TW_0062,해운대해수욕장,35.148972,129.170166,19980/20000,2020-07-18 5:50,21.62,19.98,21.26,1010.1,35,2.9,86.6,0.26,0.41,2020-07-18 오전 6:00:23
16639,TW_0062,해운대해수욕장,35.148972,129.170166,19946/20000,2020-07-18 11:50,21.61,19.68,23.05,1011.1,75,4.1,276.6,0.12,0.48,2020-07-18 오후 12:00:20
16673,TW_0062,해운대해수욕장,35.148972,129.170166,19912/20000,2020-07-18 17:45,21.48,19.81,22.42,1009.6,66,5.6,108.8,0.46,0.38,2020-07-18 오후 6:00:21
16707,TW_0062,해운대해수욕장,35.148972,129.170166,19998/20000,2020-07-18 23:50,21.63,19.83,22.11,1011.1,69,1.9,76.8,0.49,0.36,2020-07-19 오전 12:00:21
16735,TW_0062,해운대해수욕장,35.148972,129.170166,19978/20000,2020-07-19 5:50,21.97,19.13,22.33,1009.5,9,3.5,61.7,0.14,0.34,2020-07-19 오전 6:00:32
16763,TW_0062,해운대해수욕장,35.148972,129.170166,19944/20000,2020-07-19 11:45,21.45,18.84,23.78,1009.4,88,1.6,183.5,0.09,0.44,2020-07-19 오후 12:00:19
16791,TW_0062,해운대해수욕장,35.148972,129.170166,19910/20000,2020-07-19 17:55,20.94,19.16,24.2,1007.9,330,1.5,113.2,0.55,0.3,2020-07-19 오후 6:00:21
16819,TW_0062,해운대해수욕장,35.148972,129.170166,19878/20000,2020-07-19 23:50,21.42,19.76,22.99,1008.7,244,4.9,62.3,0.61,1.07,2020-07-20 오전 12:00:20
16847,TW_0062,해운대해수욕장,35.148972,129.170166,19977/20000,2020-07-20 5:50,21.44,19.66,24.34,1007.3,234,8.7,62.2,0.17,1.28,2020-07-20 오전 6:00:23
16875,TW_0062,해운대해수욕장,35.148972,129.170166,19943/20000,2020-07-20 11:50,21.58,19.09,23.83,1008,224,7.7,82,0.42,1.3,2020-07-20 오후 12:00:22
16909,TW_0062,해운대해수욕장,35.148972,129.170166,19909/20000,2020-07-20 17:50,21.19,19.28,23.43,1007.6,236,5.6,266,0.6,0.82,2020-07-20 오후 6:00:23
16943,TW_0062,해운대해수욕장,35.148972,129.170166,19879/20000,2020-07-20 23:50,18.8,20.63,22.24,1010.1,247,3.9,81.9,0.81,0.96,2020-07-21 오전 12:00:19
16977,TW_0062,해운대해수욕장,35.148972,129.170166,19977/20000,2020-07-21 5:50,19.51,19.59,21.95,1010.4,220,2,254.7,0.79,0.81,2020-07-21 오전 6:00:26
17011,TW_0062,해운대해수욕장,35.148972,129.170166,19943/20000,2020-07-21 11:50,19.77,18.88,24.82,1012,189,0.9,119.9,0.15,0.69,2020-07-21 오후 12:00:20
17045,TW_0062,해운대해수욕장,35.148972,129.170166,19909/20000,2020-07-21 17:50,19.72,19.66,24.06,1011.5,118,0.4,255.1,0.82,0.28,2020-07-21 오후 6:00:20
17079,TW_0062,해운대해수욕장,35.148972,129.170166,19878/20000,2020-07-21 23:50,18.89,20.7,22.08,1012.5,14,1.1,75,0.81,0.5,2020-07-22 오전 12:00:21
17113,TW_0062,해운대해수욕장,35.148972,129.170166,19973/20000,2020-07-22 5:50,18.94,19.61,21.14,1010.6,58,3.3,261,1.22,0.26,2020-07-22 오전 6:00:24
17147,TW_0062,해운대해수욕장,35.148972,129.170166,19939/20000,2020-07-22 11:45,20.91,30.52,23.84,1010.6,63,1.8,105.8,0.22,0.43,2020-07-22 오후 12:00:24
17181,TW_0062,해운대해수욕장,35.148972,129.170166,19905/20000,2020-07-22 17:50,19.99,31.89,21.92,1009.2,69,3.7,246,0.32,0.31,2020-07-22 오후 6:00:20
17215,TW_0062,해운대해수욕장,35.148972,129.170166,19997/20000,2020-07-22 23:50,21.57,31.72,22.1,1010.4,342,1.1,59.2,0.81,0.47,2020-07-23 오전 12:00:22
17249,TW_0062,해운대해수욕장,35.148972,129.170166,19977/20000,2020-07-23 5:50,20.05,31.62,21.85,1009.9,53,3.9,293.6,0.38,0.29,2020-07-23 오전 6:00:26
17283,TW_0062,해운대해수욕장,35.148972,129.170166,19943/20000,2020-07-23 11:50,20.65,31.43,22.15,1010.8,68,4.9,55.9,0.44,0.37,2020-07-23 오후 12:00:21
17317,TW_0062,해운대해수욕장,35.148972,129.170166,19909/20000,2020-07-23 17:45,20.71,30.82,21.78,1006,58,5.9,277.7,0.58,0.51,2020-07-23 오후 6:00:20
17351,TW_0062,해운대해수욕장,35.148972,129.170166,19998/20000,2020-07-23 23:50,20.08,31.42,23.27,999.9,262,2.4,85.1,1.11,1.43,2020-07-24 오전 12:00:20
17385,TW_0062,해운대해수욕장,35.148972,129.170166,19982/20000,2020-07-24 5:50,20.49,30.23,21.87,999.3,245,8.3,314.2,0.14,1.3,2020-07-24 오전 6:00:26
17419,TW_0062,해운대해수욕장,35.148972,129.170166,19948/20000,2020-07-24 11:50,19.97,31.24,22.17,999.2,223,4.1,87.7,0.8,1.5,2020-07-24 오후 12:00:22
17453,TW_0062,해운대해수욕장,35.148972,129.170166,19914/20000,2020-07-24 17:45,20.14,31.44,21.51,998.8,203,2.3,262.5,0.55,0.91,2020-07-24 오후 6:00:19
17487,TW_0062,해운대해수욕장,35.148972,129.170166,19997/20000,2020-07-24 23:45,19.21,31.89,21.19,999,205,4.4,84.3,1.05,0.97,2020-07-25 오전 12:00:19
17521,TW_0062,해운대해수욕장,35.148972,129.170166,19977/20000,2020-07-25 5:50,18.05,32.5,20.15,1000.2,189,4.5,255.7,0.59,1.27,2020-07-25 오전 6:00:22
17555,TW_0062,해운대해수욕장,35.148972,129.170166,19943/20000,2020-07-25 11:50,18.23,31.51,21.23,1002.6,234,3.4,304.5,0.15,0.74,2020-07-25 오후 12:00:22
17589,TW_0062,해운대해수욕장,35.148972,129.170166,19909/20000,2020-07-25 17:45,18.38,31.78,20.81,1003.4,228,3.9,301.9,0.36,0.67,2020-07-25 오후 6:00:29
17617,TW_0062,해운대해수욕장,35.148972,129.170166,19997/20000,2020-07-25 23:50,16.35,33.42,20.11,1007.2,266,1.2,110,0.41,0.68,2020-07-26 오전 12:00:20
17645,TW_0062,해운대해수욕장,35.148972,129.170166,19973/20000,2020-07-26 5:50,16.61,32.96,20.6,1007.9,307,0.2,13.2,0.37,0.64,2020-07-26 오전 6:00:30
17673,TW_0062,해운대해수욕장,35.148972,129.170166,19939/20000,2020-07-26 11:50,18.17,31.56,22.7,1008.1,192,3.9,33.5,0.44,0.43,2020-07-26 오후 12:00:18
17701,TW_0062,해운대해수욕장,35.148972,129.170166,19905/20000,2020-07-26 17:50,15.44,33.71,24.68,1008.3,18,0.6,131.4,0.07,0.46,2020-07-26 오후 6:00:27
17729,TW_0062,해운대해수욕장,35.148972,129.170166,19996/20000,2020-07-26 23:50,16.79,32.65,23.48,1008.8,310,0.4,110,0.03,0.38,2020-07-27 오전 12:00:22
17757,TW_0062,해운대해수욕장,35.148972,129.170166,19974/20000,2020-07-27 5:55,16.48,32.79,21.72,1009.3,125,1.5,68.1,0.47,0.29,2020-07-27 오전 6:00:29
17785,TW_0062,해운대해수욕장,35.148972,129.170166,19940/20000,2020-07-27 11:50,19.43,29.63,23.32,1010,37,4.7,342.8,0.22,0.43,2020-07-27 오후 12:00:22
17819,TW_0062,해운대해수욕장,35.148972,129.170166,19906/20000,2020-07-27 17:50,19.32,29.92,22.33,1008.5,55,6.5,268,0.38,0.42,2020-07-27 오후 6:00:20
17853,TW_0062,해운대해수욕장,35.148972,129.170166,19997/20000,2020-07-27 23:50,17.05,32.11,22.28,1008.9,104,0.2,250.9,0.46,0.53,2020-07-28 오전 12:00:22
17887,TW_0062,해운대해수욕장,35.148972,129.170166,19978/20000,2020-07-28 5:45,18.7,30.64,20.9,1009.5,95,1.7,116.5,0.25,0.81,2020-07-28 오전 6:00:27
17921,TW_0062,해운대해수욕장,35.148972,129.170166,19944/20000,2020-07-28 11:50,19.27,31.06,21.21,1011.8,75,5.1,258.7,1.19,0.6,2020-07-28 오후 12:00:22
17955,TW_0062,해운대해수욕장,35.148972,129.170166,19910/20000,2020-07-28 17:50,20.29,30.82,22.18,1012.1,80,2.3,243.3,0.13,0.51,2020-07-28 오후 6:00:20
17989,TW_0062,해운대해수욕장,35.148972,129.170166,19996/20000,2020-07-28 23:50,19.29,31.2,21.73,1012.9,280,1.2,186.9,0.05,0.47,2020-07-29 오전 12:00:25
18023,TW_0062,해운대해수욕장,35.148972,129.170166,19976/20000,2020-07-29 5:50,17.99,31.43,20.88,1012.8,108,1.8,62.9,0.5,0.39,2020-07-29 오전 6:00:23
18057,TW_0062,해운대해수욕장,35.148972,129.170166,19942/20000,2020-07-29 11:05,19.26,30.51,22.01,1014.2,72,5.3,274.5,0.5,0.29,2020-07-29 오전 11:21:38
18091,TW_0062,해운대해수욕장,35.148972,129.170166,19908/20000,2020-07-29 11:45,19.36,30.41,22.2,1014.4,60,4.5,301.5,0.4,0.32,2020-07-29 오후 12:00:22
18125,TW_0062,해운대해수욕장,35.148972,129.170166,19874/20000,2020-07-29 17:50,19.49,30.77,22.2,1013.1,270,0.9,81.4,1.32,0.35,2020-07-29 오후 6:00:21
18159,TW_0062,해운대해수욕장,35.148972,129.170166,19843/20000,2020-07-29 23:50,19.2,30.57,21.86,1014.3,87,2.8,88,0.47,0.32,2020-07-30 오전 12:00:21
18193,TW_0062,해운대해수욕장,35.148972,129.170166,19978/20000,2020-07-30 5:50,19.22,30.21,22.31,1014.7,280,1.1,334.4,0.03,0.33,2020-07-30 오전 6:00:22
18227,TW_0062,해운대해수욕장,35.148972,129.170166,19944/20000,2020-07-30 11:50,19.73,30.34,24.1,1015.6,187,4,262.3,0.65,0.24,2020-07-30 오후 12:00:20
18261,TW_0062,해운대해수욕장,35.148972,129.170166,19910/20000,2020-07-30 17:50,19.88,30.32,24.38,1013.4,270,4.5,90.4,1.1,0.22,2020-07-30 오후 6:00:23
18295,TW_0062,해운대해수욕장,35.148972,129.170166,19878/20000,2020-07-30 23:50,19.79,29.93,24.12,1013.6,267,3.8,117.7,0.07,0.28,2020-07-31 오전 12:00:20
18329,TW_0062,해운대해수욕장,35.148972,129.170166,19977/20000,2020-07-31 5:45,19.72,29.94,21.63,1014.3,242,1.6,82.3,0.59,0.19,2020-07-31 오전 6:00:26
18363,TW_0062,해운대해수욕장,35.148972,129.170166,19943/20000,2020-07-31 11:50,20.7,28.93,23.97,1014.2,163,3.3,258.4,0.12,0.25,2020-07-31 오후 12:00:21
18397,TW_0062,해운대해수욕장,35.148972,129.170166,19909/20000,2020-07-31 17:50,21.35,29.2,24.22,1012.4,51,0.6,79.9,0.79,0.24,2020-07-31 오후 6:00:24
18431,TW_0062,해운대해수욕장,35.148972,129.170166,19875/20000,2020-07-31 23:45,19.58,29.39,25.62,1012.6,265,3.4,130.8,0.12,0.26,2020-08-01 오전 12:00:22
